Tokens,Tags,Polarities
"['السعر', 'مرتفع', 'نوعا', 'ما', 'و', 'تكسي', 'الفندق', 'غالي', '.']","[1, 0, 0, 0, 0, 1, 2, 0, 0]","[0, -1, -1, -1, -1, 0, 0, -1, -1]"
"['لم', 'يكن', 'هناك', 'شيئا', 'اشتكي', 'منه', 'حقا', 'استمتعت', 'باقامتي', 'هنا', '.', 'الفندق', 'نظيف', '،', 'و', 'مريح', 'و', 'هاديء', '.', '.', 'فريق', 'عمل', 'ودود', '.', '.', 'لن', 'تدفع', 'مقابل', 'الردهه', 'الفاخره', '.', '.', 'الكثير', 'من', 'المطاعم', 'في', 'الجوار', '.', '.', 'وصله', 'انترنت', 'مجانيه', 'و', 'سرعه', 'عاليه', '.', '.', 'حقا', 'لا', 'يوجد', 'شيئا', 'نشتكي', 'منه', '.', 'كما', 'كنا', 'مسرورين', 'حيث', 'انهم', 'سمحوا', 'لي', 'بتسجيل', 'الدخول', 'في', 'الساعه', '12', 'ظهرا', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'ممتاز', 'به', 'عبق', 'التاريخ', 'اقمت', 'بهذا', 'الفندق', '2', 'يوم', 'مع', 'اصدقاء', 'لي', 'من', 'امريكا', 'وكانت', 'الغرف', 'مريحه', 'والغرف', 'ايضا', 'نظيفه', 'وجميله']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['هو', 'منتجع', 'فطيع', 'من', 'فضلك', 'لا', 'تذهبسلطانه', 'الشاطئ']","[0, 1, 0, 0, 0, 0, 0, 1]","[-1, 0, -1, -1, -1, -1, -1, 0]"
"['ذهبت', 'لمنتجع', 'شاطيء', 'سلطانه', 'في', '27', 'اكتوبر', 'مع', 'عائلتي', '.', 'حجزت', 'غرفتان', '126', 'و', '130', '.', 'الخدمه', 'كانت', 'سيئه', 'جدا', 'جدا', '،', 'الغرف', 'ليست', 'نظيفه', 'علي', 'الاطلاق', '،', 'لا', 'يوجد', 'خدمه', 'الغرف', '،', 'الحمام', 'ليس', 'نظيفا', '،', 'لا', 'يوجد', 'ورق', 'مرحاض', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, 0, 0, -1]"
"['مناشف', 'نظيفه', 'و', 'عندما', 'كنا', 'نسال', 'عن', 'الاداره', 'لكي', 'نشتكي', 'لم', 'يساعدنا', 'احد', '،', 'فذهبت', 'لمحطه', 'سياح', 'لتوضيح', 'الحاله', '،', 'امل', 'انك', 'اذا', 'ذهبت', 'للغردقه', 'لا', 'تذهب', 'ابدا', 'الي', 'هذا', 'المنتجع', 'السيء', '،', 'لانك', 'ستنفقك', 'اموال', 'و', 'لن', 'تحظي', 'ابدا', 'باي', 'ارضاء']","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['رهيب', '-', 'تجنب', 'كل', 'التكاليف', '.', 'يحتوي', 'هذا', 'الفندق', 'علي', 'كل', 'شيء', ':', 'الاوساخ', 'والروائح', 'والبراغيث', '،']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['نزلنا', 'في', 'ثلاث', 'غرف', 'مختلفه', 'خلال', 'ليلتين', '-', 'كانت', 'كل', 'واحده', 'منها', 'اسوا', 'مما', 'قبلها', '.', 'ستجد', 'النوم', 'في', 'السياره', 'اكثر', 'راحه', 'وصحيه', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['يقع', 'الفندق', 'بالقرب', 'من', 'الحرم', 'ما', 'يقارب', '150', 'متر', 'الوصول', 'الي', 'بوابه', 'الملك', 'عبد', 'العزيز', 'اختيار', 'مناسب', 'للاقامه', 'في', 'موسم', 'الحج', 'او', 'العمره', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['بوفيه', 'الافطار', 'كان', 'متنوع', 'وكذا', 'السحور']","[1, 2, 0, 0, 0, 1]","[2, 2, -1, -1, -1, 2]"
"['الغرف', 'المطله', 'علي', 'الحرم', 'رائعه', 'نوعا', 'ما', 'صغيره', 'المصاعد', 'غير', 'كافيه', 'لتواصل', 'ردهه', 'الفندق', 'مع', 'المطاعم', 'وعدد', 'الغرف', 'التي', 'تزيد', 'عن', '1480غرفه']","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, 2, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'للتسوق', 'الفندق', 'جميل', 'وان', 'كان', 'يعيبه', 'بعض', 'الشي', 'الواجهه', 'ليست', 'بالمستوي', 'ولكن', 'ان', 'كانت', 'وجتهك', 'من', 'اجل', 'التسوق', 'فسوف', 'يكون', 'مثالي', 'وايضا', 'للتعرف', 'علي', 'اجمل', 'الاماكن', 'المشهوره', 'مثل', 'المارينا', 'او', 'برج', 'خليفه', 'وغيرها', 'الهدوء', 'رغم', 'انك', 'في', 'السنتر', 'وجميع', 'الخدمات', 'محيطه', 'فيك']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1]"
"['هذا', 'الفندق', 'لايعترف', 'بتفاصيل', 'الحجز', 'مطلقا', 'الفندق', 'في', 'مكه', 'لايعكس', 'السمعه', 'والاسم', 'مطلقا', 'حيث', 'ان', 'المواقف', 'السفليه', 'وعدد', 'من', 'في', 'الاستقبال', 'و', 'طريقه', 'تسجيل', 'الدخول', 'وتسجيل', 'الخروج', 'صعبه', 'للغايه', 'وقد', 'قمت', 'بالتجربه', 'مرتين', 'ويحصل', 'نفس', 'الخطا', 'بان', 'يكون', 'الحجز', 'بطلبات', 'معينه', 'ابتدائيه', 'مثل', 'نوع', 'السرير', 'وطابق', 'الغرفه', 'ولايلتزم', 'الفندق', 'بها', '!', '!']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فندق', 'رائع', 'و', 'مناسب', 'للعائلات']","[1, 0, 0, 0, 0]","[2, -1, -1, -1, -1]"
"['تجربه', 'رائعه', 'في', 'الفندق', 'مزايا', 'الفندق', ':', 'قريب', 'علي', 'شارع', 'العرب', 'سيرا', 'علي', 'الاقدام', 'قريب', 'من', 'البرجين', 'التوم', 'مباشره', 'امامه', 'قريب', 'من', 'كثير', 'من', 'المعالم', 'المهمه']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, 2, 2]"
"['توجد', 'سوبرماركت', 'سفن', 'اليفن', 'قريبه', 'مطاعم', 'قريبه', 'حتي', 'الساعه', '4', 'فجرا', 'اسعارها', 'مرتفعه', 'نسبيا', 'افطار', 'رائع', 'و', 'تنوع', 'جدا', 'ممتاز', 'عيوب']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, 2, -1, -1, -1, 2, -1, -1, -1, -1, -1, 0, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['لم', 'اشاهد', 'اي', 'عيوب', 'فقط', 'ينقص', 'الاهتمام', 'بالاكلات', 'الشرقيه', 'في', 'بوفيه', 'الافطار', 'التجاوب', 'بعض', 'الاحيان', 'متاخر']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1]"
"['اسوا', 'ما', 'في', 'اسيا', 'اقمت', 'في', 'اسيا', 'لمده', '20', 'عاما', 'وجربت', 'العديد', 'من', 'الغرف', 'الاقتصاديه', 'والمساكن', '،', 'الخ', '،', 'ولكني', 'لم', 'ار', 'ابدا', 'حشرات', 'فراش', 'مثل', 'تلك', 'التي', 'في', 'سامز', '،', 'اقمت', '3', 'ليال', 'ولدغت', 'اكثر', 'من', '120', 'لدغه', '،', 'المكان', 'سيء', '.', '.', 'لا', 'تقم', 'في', 'سامز', '.', '.', '.', 'صدقني', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['انصح', 'فيه', 'كل', 'زائر', 'لبرزبين', 'ويريد', 'ان', 'يري', 'الاسواق', 'والاماكن', 'المهمه', 'والمشهوره', '.', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['معظم', 'المعاهد', 'والمستشفيات', 'قريبه', 'ايضا', 'وكل', 'ذالك', 'ايضا', 'باستخدام', 'محطه', 'الباصات', 'الموجوده', 'بالقرب', 'من', 'الفندق', '.', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1]"
"['سيئ', 'جدا', 'جدا', 'جدا']","[0, 0, 0, 0]","[-1, -1, -1, -1]"
"['بعد', 'اقامتنا', 'اسبوع', 'في', 'يوليو', '2014', ':', 'المكان', 'سيئ', 'جدا', '،', 'الخدمه', 'اكثر', 'من', 'سيئه', '،']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, 0, -1, -1, -1, -1]"
"['الاكل', 'نوعيته', 'سيئه', 'جدا', 'بل', 'بشعه', 'الكميات', 'قليله', 'جدا', 'اقل', 'من', 'عدد', 'النزلاء', 'نوع', 'واحد', 'فقط', 'في', 'الغدا', 'او', 'العشاء']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['الفطار', 'الغداء', 'العشاء', 'طابور', 'مرهق', 'جدا', 'للحصول', 'عل', 'الطعام', 'لا', 'يستحق', 'نجمه', 'واحده', 'من', 'الخمسه']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['رحله', 'السعاده', 'في', 'كانكون', 'الفندق', 'ممتاز', 'و', 'الخدمه', 'جميله', 'و', 'الانميش', 'ممتازين', 'وخدمه', 'الغرف']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, 2, -1, -1, -1, -1, -1, -1]"
"['والرسبش', 'وجميع', 'العاملين', 'ممتازين', 'وبجد', 'اول', 'زياره', 'ليه', 'وللعائله', 'استمتعنا', 'بك', 'حاجه', 'والالعاب', 'والبسين', 'وبجد', 'الفندق', 'ممتاز', 'وانصح', 'بزيارته', 'واخص', 'بلشكر', 'مستر', 'محمد', 'النجار', 'علي', 'كرم', 'الضيافه', 'والاهتمام', 'باسعاد', 'النزلاء', 'وصديقي', 'محمود', 'حشيش']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['بالاضافه', 'لذلك', 'مطعم', 'كابانا', 'الموجود', 'علي', 'حمام', 'السباحه', 'حيث', 'يقدم', 'اشهي', 'الماكولات', 'والمشروبات', 'ايضا', 'شيشه', 'لذلك', 'اود', 'ان', 'اشكر', '(', 'هاشم', ')', 'علي', 'تعاونه', 'معنا', 'في', 'اختيار', 'المميز', 'لديه', 'وخدمته', 'السريعه', 'وابتسامته', 'الدائمه', 'شكرا', 'لاداره', 'الفندق']","[0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, -1, -1, -1, 2, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['تجربه', 'سيئه', 'لا', 'اود', 'تكرارها', 'تجربه', 'سيئه', 'و', 'لن', 'اكررها', '،', 'الموظفين', 'غير', 'مدربين', 'و', 'خصوصا', 'موظفو', 'الاستقبال', '،', 'موظف', 'الكونسيراج', 'السوداني', 'يحتاج', 'دورات', 'في', 'التعامل', 'مع', 'العملاء', 'و', 'تقبل', 'الاراء', 'و', 'النقد', 'البناء', '،', 'كانت', 'رحلتي', 'للعمره', 'متعبه', 'للاعصاب', 'و', 'غير', 'مريحه', '،', 'لم', 'يتم', 'تنظيف', 'الغرفه', 'مع', 'وجودي', 'في', 'الخارج', 'و', 'طلبي', 'تنظيفها', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]"
"['الشي', 'الي', 'ماعجبني', 'انه', 'كنت', 'متوقع', 'منهم', 'تعامل', 'مختلف', 'لاننا', 'بشهر', 'عسل', 'لكن', 'للاسف', 'الاداره', 'سيئه', 'في', 'التعامل', 'برغم', 'ان', 'الموظفين', 'الباقين', 'راقين', 'جدا']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['المتعه', '.', '.', 'والنشاط', 'الفندق', 'رائع', 'من', 'كل', 'جانب', 'من', 'ناحيه', 'الخدمات', 'كذلك', 'من', 'ناحيه', 'الاستقبال', 'والتوديع', 'الاميز', 'هي', 'الحديقه', 'المائيه', '.', '.', 'استمتعت', 'بها', 'كثيرا', 'لكن', 'ملاحظتي', 'علي', 'الفندق', 'هي', 'ان', 'غرفه', 'ليست', 'فخمه', '.', '.', 'غرف', 'متوسطه', 'جدا', 'باختصار', 'انت', 'تدفع', 'للخدمات', 'اكثر', 'ما', 'تدفع', 'للغرفه', 'اكلت', 'في', 'المطعم', 'شارك', 'بايتس', 'كان', 'اكله', 'متوسط', 'وقيمته', 'متوسطه', 'ايضا', 'انصح', 'بارتياح', 'الفندق', 'وانصح', 'بان', 'تكون', 'الغرف', 'مطله', 'علي', 'المسبح']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['فريق', 'العمل', 'ودود', 'للغايه', ',', 'كانت', 'الغرفه', 'واسعه', 'ونظيفه', 'جدا', 'وهادئه', ',', 'الافطار', 'كان', 'بسيطا', 'ولكن', 'وافرا', '.']","[1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2, 2, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1]"
"['موقع', 'رائع', ',', 'لكونه', 'هادئ', ',', 'بالقرب', 'من', 'محطه', 'القطار', 'ومستودعات', 'تاجير', 'السيارات', '.', 'اوصي', 'به', 'لاي', 'شخص', 'يرغب', 'في', 'قيمه', 'جيده', 'في', 'زيورخ', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['المديره', 'من', 'الجحيم', 'لن', 'نعود', 'مره', 'اخري', 'ابدا', '.', 'افسدت', 'ميلادي', 'الثلاثين', 'عندما', 'اغلقت', 'البار', 'بعد', 'الساعه', '10', 'مساء', 'وكانت', 'قد', 'وعدت', 'انها', 'ستبقيه', 'مفتوحا', 'لما', 'بعد', 'منتصف', 'الليل', '.']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['دفعت', 'فاتوره', 'الطعام', 'عند', 'الساعه', '10', 'مساء', '.', 'وبهذا', 'انصرف', 'الجميع', 'الي', 'الشارع', '.', 'كانت', 'المديره', 'الوقحه', 'تذرع', 'المكان', 'جيئه', 'وذهابا', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]"
"['الطعام', 'رديء']","[1, 0]","[0, -1]"
"['وعدتنا', 'بالفناء', 'الخارجي', 'للتدخين', 'الا', 'انه', 'كان', 'محجوزا', 'لحفله', 'اخري', '.', 'اضطررنا', 'للتدخين', 'علي', 'الرصيف', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['وطقم', 'الخدمه', 'في', 'منتهي', 'قله000', 'وعدم', 'التعامل', 'مع', 'الضيوف', 'واعتقد', 'انه', 'تعمد', 'اما', 'الطعام', 'فحدث', 'ولاحرج', 'من', 'حيث', 'النوعيه', 'والكيف', 'والطعم', 'والكميه', 'وعند', 'الشكوي', 'يقال', 'علي', 'قد', 'الفلوس', 'لاكن', 'مع', 'الاجانب', 'التعامل', 'مختلف', 'تماما', 'مع', 'ان', 'المصري', 'دافع', 'اكثر']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['لكن', 'مشكله', 'المصاعد', 'تبقي', 'بدون', 'حل', 'حيث', 'يتم', 'الانتظار', 'لربع', 'ساعه', 'او', 'اكثر', 'للذهاب', 'للحرم', 'او', 'العوده', 'منه', 'للغرفه', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['اما', 'التاخير', 'في', 'استلام', 'الغرفه', 'فاعتقد', 'انه', 'من', 'السهل', 'حلها', 'لان', 'الزبائن', 'متوقع', 'وصولهم', 'فيجب', 'ان', 'تكون', 'الغرفه', 'جاهزه', 'عند', 'الساعه', '17', '.', '000', 'مساء', 'بشكل', 'يومي']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['الغرفه', 'نظيفه', 'وهناك', 'عنايه', 'يوميه', '-', 'خدمه', 'المطاعم', 'والبارات', 'فوق', 'الممتازه']","[1, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]","[2, -1, -1, -1, -1, -1, 2, 2, 2, -1, -1]"
"['فندق', 'جيد', 'وقريب', 'من', 'المطار', 'مميزات', 'الفندق', 'قريب', 'من', 'المطار', 'و', 'الغرف', 'واسعه', 'وكبيره', '.']","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, 2, -1, -1, -1]"
"['يستحق', 'تصنيفه', 'المميز', 'فندق', 'رائع', 'مع', 'ان', 'مكانه', 'منعزل', 'نوعا', 'ما', 'في', 'مكان', 'يشبه', 'الغابه', 'مع', 'حيوانات', 'الابوسوم', 'الطائره', 'ونوعان', 'من', 'القرده', 'الموجوده', 'هناك', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['من', 'اروع', 'الفنادق', 'انه', 'من', 'اجمل', 'واروع', 'الفنادق', 'التي', 'زرتها', 'بعد', 'رحله', 'متعبه']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['جوده', 'الفندق', 'هبط', 'كما', 'تهبط', 'الطائره', 'عند', 'النزول', 'جاين', 'في', 'رمضان', 'حاجزين', 'بافطار', 'و', 'سحور', '،']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]"
"['و', 'الفندق', 'مليان', 'اكثر', 'من', 'اللازم', 'حتي', 'تركنا', 'المطعم', 'لشده', 'الضغط', 'عليه', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[-1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1]"
